Year,pdf_name,Aggregated_Context,Hit_Count,Auto_Priority_Score,KEEP(1)_or_EXCLUDE(0)
2007,nime2007_Han.pdf,"... the author(s).    Proceedings of the 2007 Conference on New [INTERFACES] for Musical Expression (NIME07), New York, NY, USA 388 1st t... 

 ...ynaesthesia.htm    Proceedings of the 2007 Conference on New [INTERFACES] for Musical Expression (NIME07), New York, NY, USA 389... 

 ...efined as the interchange of sensory images from one sensory [ORGAN] to another. Sensory organs are also referred to as modalitie... 

 ...f sensory images from one sensory  organ to another. Sensory [ORGANS] are also referred to as modalities,  and so synaesthesia is ... 

 ...or a non-sy naesthetic individual. At the  same time, colour [ORGANS] were being experimented with, and  composers were beginning ... 

 ... to impl ement them into their musical  performances. Colour [ORGANS] - clav ier á lumiéres - were designed  to be played alongsid... 

 ...r á lumiéres - were designed  to be played alongside regular [ORGANS] especially for his fifth  symphony, “Prometheus – The Poem o... 

 ...ured lights to correspond with a musical note played  on the [ORGAN] . The first performance of ""Luce"" - Note for Colour  Organ -...",12,138.02319495581375,0
2021,nime2021_52.pdf,"...International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente... 

 ...national License (CC-BY 4.0) International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente... 

 ... The first experiments with  International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente... 

 ...ontrolled by wind. Wind-controlled synths  have performative [INTERFACES] similar to those of the wind instruments, not only in  terms... 

 ...them away from electronic exploration via the keyboard-based [INTERFACE] model. In response to the proliferation of electronic techno... 

 ... it, including contemporary  International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente... 

 ...the  instrument can provide. International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente... 

 ... orientation of quartenions; International Conference on New [INTERFACES] for Musical Expression HASGS: Five Years of Reduced Augmente...",37,134.0877965360333,0
2011,nime2011_Hayes.pdf,"...erimentation. Keywords Vibrotactile feedback, human-computer [INTERFACES] , digital composition, real-time performance, augmented inst... 

 ...ncompass the entire system which may include: human-computer [INTERFACE] (s), com- puter, bespoke software, loudspeakers and so on. 2... 

 ...yright remains with the author(s). instruments to commercial [INTERFACES] for digital music. This will be followed by a discourse on u... 

 ...the body. However, when discussed in terms of human-computer [INTERFACES] , the word haptics is often used as an umbrella term encompa... 

 ... lation to space [12]. Haptic devices are carefully designed [INTERFACES] that usu- ally involve some type of actuator or mechanical d... 

 .../13493035 Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 7... 

 ...ur within a group performance setting. 2.2.2 Digital Musical [INTERFACES] In general, digital interfaces generally oﬀer signiﬁcantly l... 

 ...etting. 2.2.2 Digital Musical Interfaces In general, digital [INTERFACES] generally oﬀer signiﬁcantly less feedback to the performer. ...",35,133.59070830347582,0
2022,nime2022_41.pdf,"...International Conference on New [INTERFACES] for Musical Expression • NIME 2022 User-Friendly MIDI in the... 

 ...al License (CC-BY-NC-ND 4.0) International Conference on New [INTERFACES] for Musical Expression • NIME 2022 User-Friendly MIDI in the... 

 ... the operating system level. This ability for the browser to [INTERFACE] with most electronic instruments made in the past 30 years o... 

 ...perties, methods and events, the library  makes it easier to [INTERFACE] with MIDI devices from compatible browsers. This paper first... 

 ...oduction Since the mid-1980s, the Musical Instrument Digital [INTERFACE] (MIDI) protocol has  been the de facto standard for communic... 

 ...; Sound and music computing; International Conference on New [INTERFACES] for Musical Expression • NIME 2022 User-Friendly MIDI in the... 

 ...s provide an unsurpassed  opportunity to present new musical [INTERFACES] to new audiences” [3], one key platform  remained out of rea... 

 ...t Public  Draft of the Web MIDI API (Application Programming [INTERFACE] ) specification [6] was  made public. This specification det...",35,133.26221039286216,0
2021,nime2021_83.pdf,"...International Conference on New [INTERFACES] for Musical Expression Evaluation of Timbre- Based Control o... 

 ...national License (CC-BY 4.0) International Conference on New [INTERFACES] for Musical Expression Evaluation of Timbre-Based Control of... 

 ...s. However, the level and nature of the appeal of simplified [INTERFACES] to synthesists merits investigation, particularly in relatio... 

 ...tionships between parameter  International Conference on New [INTERFACES] for Musical Expression Evaluation of Timbre-Based Control of... 

 ...m with  technical solutions including simplified, accessible [INTERFACE] design, and described a  widened scope of concerns in NIME s... 

 ... musical expertise is likely to affect user  experience with [INTERFACES] intended to simplify inherent complexity. Jack et. al. used ... 

 ...ism in willingness to adopt  International Conference on New [INTERFACES] for Musical Expression Evaluation of Timbre-Based Control of... 

 ... gestural controller which augments a traditional parametric [INTERFACE] .  Background Many systems have been proposed as alternative...",40,132.57748833881507,0
2024,nime2024_47.pdf,"...els to establish a relationship with cognitive load. 3.1 The [INTERFACE] The interface used in the research is known as the ‘Slid- er... 

 ...sh a relationship with cognitive load. 3.1 The Interface The [INTERFACE] used in the research is known as the ‘Slid- erBox’ (pictured... 

 ...er’ (AMC) interfacing with the Ableton Live Environment. The [INTERFACE] is lasercut from wood and well finished to facilitate an app... 

 ... more recent notions of entanglements in HCI [22, 4, 5]. The [INTERFACE] houses 8 analogue sliders and 8 momentary push- buttons. Fee... 

 ...e. Figure 1: The Sliderbox - An 8 channel Accessible Musical [INTERFACE] , featuring 8 analogue sliders, 8 momentary buttons and 8 le... 

 ... the Sliderbox was noted. To- tals were established for each [INTERFACE] element and later used to establish patterns of interaction ... 

 ...of interac- tion with that particular channel. The most used [INTERFACE] element in both cases (CH4 and CH7 respectively) fostered th... 

 ...evels (1 and 2 actions re- spectively). The second most used [INTERFACE] element in the case of AP2 (CH5) was again of a lower level ...",31,132.23167653914936,0
2024,nime2024_43.pdf,"...], which tended to unbalance the contribution toward the new [INTERFACE] (NI) and diminish the effort toward new musical expressions ... 

 ...ommunication with Pd. The scope was to improve the graphical [INTERFACE] and adapt the application to touchscreen devices. In 2023, t... 

 ...[58], who resumed the application, improv- ing the graphical [INTERFACE] , and porting it to a web environ- ment with Javascript and ... 

 ...two usability tests. The tests were designed to evaluate the [INTERFACE] and detect eventual obstacles against the application perfor... 

 ..., especially confirm- ing the effectiveness of the graphical [INTERFACE] ’s simple de- sign. Some vulnerabilities arose in the repres... 

 ...compiled versions for the dif- ferent OS. Additionally, this [INTERFACE] , although it had the added feature of being suitable for to... 

 ...ee.js) - without including the audio anal- ysis and the user [INTERFACE] . Figure 3: Graphical representation of the reactivation pro... 

 ...ng libpd, and the third version de facto implements only the [INTERFACES] , with no changes in the DSP. The high-level data is represe...",44,132.1065796367049,0
2022,nime2022_18.pdf,"...International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin- Playing Robot ... 

 ...national License (CC-BY 4.0) International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u... 

 ...authoring tool for the performance data using a graphic user [INTERFACE] .  Finally, we demonstrated Ghost Play performing bowing and... 

 ...tems organization → Robotics International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u... 

 ...e a standard violin and bow  International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u... 

 ...e w  o f  G h o s t  P l a y International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u... 

 ...ssical music. γ  L b γ (0,1) International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u... 

 ...b y  t h e  r e d  l i n e . International Conference on New [INTERFACES] for Musical Expression Ghost Play - A Violin-Playing Robot u...",36,131.34036831138502,0
2022,nime2022_25.pdf,"...International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...national License (CC-BY 4.0) International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...ting methodologies → Intelligent agents;  Introduction   New [INTERFACES] for musical expression (NIMEs) have employed a variety of ma... 

 ...action and a focal point in  International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...toires in music performance? International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...d in playing the guitar [10] International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...ontinuous energy  transfers. International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru... 

 ...c i t a t i o n  p h a s e . International Conference on New [INTERFACES] for Musical Expression CAVI: A Coadaptive Audiovisual Instru...",37,131.01116612671956,0
2021,nime2021_26.pdf,"...International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...national License (CC-BY 4.0) International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...ents can also be replicated. International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...e nature of the  instrument? International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...he longevity of instruments. International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ... software development. They  International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...ng software to communicate   International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli... 

 ...i c e s h i p  p r o c e s s International Conference on New [INTERFACES] for Musical Expression DMI Apprenticeship: Sharing and Repli...",28,130.4105944971248,0
